Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
</s>,<s>,Montse,2,1592,0.001256281407035176
<s>,Las,chelas,2,3,0.6666666666666666
noche,</s>,<s>,2,2,1.0
sale?,</s>,<s>,2,2,1.0
en,esa,tele,2,2,1.0
esa,tele,</s>,2,2,1.0
tele,</s>,<s>,2,2,1.0
que,no,se,2,17,0.11764705882352941
O,"sea,",es,2,4,0.5
sí,</s>,<s>,2,2,1.0
es,cierto,</s>,2,2,1.0
cierto,</s>,<s>,2,2,1.0
</s>,<s>,vamos,2,1592,0.001256281407035176
<s>,vamos,</s>,2,2,1.0
</s>,<s>,ubicación:,2,1592,0.001256281407035176
<s>,ubicación:,</s>,2,2,1.0
ubicación:,</s>,<s>,2,2,1.0
Es,que,mi,2,14,0.14285714285714285
que,mi,mamá,2,2,1.0
un,repetidor,</s>,2,3,0.6666666666666666
repetidor,</s>,<s>,2,2,1.0
lo,checamos,</s>,2,3,0.6666666666666666
checamos,</s>,<s>,2,2,1.0
<s>,Y,de,2,33,0.06060606060606061
dual,</s>,<s>,2,2,1.0
diga,</s>,<s>,2,2,1.0
</s>,<s>,"Ahhh,",2,1592,0.001256281407035176
</s>,<s>,Ahh,2,1592,0.001256281407035176
<s>,Pero,si,2,27,0.07407407407407407
Pero,si,no,2,2,1.0
no,puedo,hablar,2,5,0.4
no,sé,si,2,3,0.6666666666666666
<s>,Es,lo,2,27,0.07407407407407407
Es,lo,que,2,2,1.0
<s>,"Si,",a,2,56,0.03571428571428571
<s>,"No,",no,2,21,0.09523809523809523
a,ir,a,2,3,0.6666666666666666
<s>,Pero,no,2,27,0.07407407407407407
</s>,<s>,Según,2,1592,0.001256281407035176
todavia,</s>,<s>,2,2,1.0
<s>,no,</s>,2,3,0.6666666666666666
ahorita,le,digo,2,3,0.6666666666666666
asi,</s>,<s>,2,2,1.0
el,disco,duro,2,3,0.6666666666666666
lo,pido,</s>,2,2,1.0
pido,</s>,<s>,2,2,1.0
<s>,"Sale,",</s>,2,5,0.4
"Sale,",</s>,<s>,2,2,1.0
1,</s>,<s>,2,2,1.0
<s>,Mi,papá,2,3,0.6666666666666666
tarde,</s>,<s>,2,2,1.0
<s>,El,que,2,16,0.125
<s>,"Si,",también,2,56,0.03571428571428571
ni,modo,</s>,2,2,1.0
modo,</s>,<s>,2,2,1.0
para,ver,si,2,2,1.0
<s>,Dice,que,2,7,0.2857142857142857
más,o,menos,2,2,1.0
<s>,Igual,y,2,6,0.3333333333333333
Igual,y,si,2,2,1.0
No,me,acuerdo,2,4,0.5
me,acuerdo,</s>,2,3,0.6666666666666666
acuerdo,</s>,<s>,2,3,0.6666666666666666
<s>,Entonces,si,2,10,0.2
</s>,<s>,"Ya,",2,1592,0.001256281407035176
<s>,Ya,llego,2,78,0.02564102564102564
carro,</s>,<s>,2,2,1.0
<s>,Tengo,que,2,4,0.5
chambear,</s>,<s>,2,2,1.0
cuarto,para,las,2,2,1.0
las,6,</s>,2,2,1.0
6,</s>,<s>,2,2,1.0
y,ya,de,2,9,0.2222222222222222
ya,de,ahi,2,2,1.0
de,ahi,nos,2,2,1.0
ahi,nos,vamos,2,2,1.0
</s>,<s>,Hoy,2,1592,0.001256281407035176
a,llegar,</s>,2,3,0.6666666666666666
"Si,",todo,bien,2,3,0.6666666666666666
esta,en,su,2,3,0.6666666666666666
amigo,</s>,<s>,2,2,1.0
otra,vez,</s>,2,3,0.6666666666666666
No,se,si,2,6,0.3333333333333333
caminar,</s>,<s>,2,2,1.0
es,el,numero,2,14,0.14285714285714285
Es,que,me,2,14,0.14285714285714285
mañana,a,las,2,5,0.4
🍺,</s>,<s>,2,2,1.0
las,chelas,</s>,2,2,1.0
Yo,ya,voy,2,3,0.6666666666666666
<s>,Si,no,2,104,0.019230769230769232
a,las,10,2,28,0.07142857142857142
las,10,</s>,2,2,1.0
</s>,<s>,Déjame,2,1592,0.001256281407035176
montse,</s>,<s>,2,2,1.0
meten,la,camioneta,2,2,1.0
</s>,<s>,null,2,1592,0.001256281407035176
<s>,null,</s>,2,2,1.0
null,</s>,<s>,2,2,1.0
"Si,",ya,la,2,6,0.3333333333333333
meter,</s>,<s>,2,2,1.0
"Si,",ahorita,le,2,6,0.3333333333333333
2,</s>,<s>,2,2,1.0
el,día,viernes,2,13,0.15384615384615385
día,</s>,<s>,2,2,1.0
Perfecto,"profesora,",</s>,2,3,0.6666666666666666
día,de,mañana?,2,10,0.2
de,mañana?,</s>,2,2,1.0
</s>,<s>,"Ok,",2,1592,0.001256281407035176
yo,profesora,</s>,2,2,1.0
</s>,<s>,Podemos,2,1592,0.001256281407035176
el,día,martes,2,13,0.15384615384615385
correcciones,</s>,<s>,2,2,1.0
<s>,Pero,igual,2,27,0.07407407407407407
la,matriz,de,2,2,1.0
el,correo,para,2,2,1.0
el,día,jueves,2,13,0.15384615384615385
que,el,día,2,5,0.4
</s>,<s>,Podría,2,1592,0.001256281407035176
para,lo,de,2,2,1.0
"profesora,",no,se,2,3,0.6666666666666666
a,esa,hora,2,2,1.0
le,paso,el,2,2,1.0
<s>,Y,pues,2,33,0.06060606060606061
que,no,tiene,2,17,0.11764705882352941
alguno,</s>,<s>,2,2,1.0
</s>,<s>,Nadamas,2,1592,0.001256281407035176
si,puedo,profesora,2,4,0.5
puedo,profesora,</s>,2,2,1.0
día,viernes,a,2,3,0.6666666666666666
a,las,12?,2,28,0.07142857142857142
las,12?,</s>,2,2,1.0
dataset,</s>,<s>,2,2,1.0
<s>,Buenas,noches,2,3,0.6666666666666666
Buenas,noches,"profesora,",2,2,1.0
"profesora,",una,"preguntota,",2,2,1.0
</s>,<s>,.,2,1592,0.001256281407035176
<s>,.,</s>,2,2,1.0
.,</s>,<s>,2,2,1.0
en,la,grafica,2,23,0.08695652173913043
es,una,gráfica,2,3,0.6666666666666666
voy,a,hacer,2,16,0.125
validación,cruzada,</s>,2,2,1.0
cruzada,</s>,<s>,2,2,1.0
mal,</s>,<s>,2,2,1.0
</s>,<s>,Todo,2,1592,0.001256281407035176
<s>,Todo,bien,2,2,1.0
Todo,bien,profesora,2,2,1.0
bien,profesora,</s>,2,2,1.0
que,hora,tiene,2,9,0.2222222222222222
<s>,El,día,2,16,0.125
<s>,"Vale,",si,2,3,0.6666666666666666
"Vale,",si,profesora,2,2,1.0
Si,"profesora,",si,2,13,0.15384615384615385
<Se,editó,este,2,2,1.0
editó,este,mensaje.,2,2,1.0
</s>,<s>,>,2,1592,0.001256281407035176
<s>,>,</s>,2,2,1.0
>,</s>,<s>,2,2,1.0
de,servicio,</s>,2,3,0.6666666666666666
de,mañana,</s>,2,9,0.2222222222222222
de,los,tipos,2,8,0.25
<s>,A,las,2,23,0.08695652173913043
<s>,A,que,2,23,0.08695652173913043
A,que,hora,2,2,1.0
numero,de,descriptores,2,3,0.6666666666666666
de,descriptores,seleccionados,2,2,1.0
todas,las,correcciones,2,4,0.5
verdad,profesora?,</s>,2,2,1.0
que,se,muestren,2,8,0.25
este,profesora,</s>,2,2,1.0
en,mi,casa,2,5,0.4
relacionado,con,la,2,2,1.0
"profesora,",el,dia,2,5,0.4
las,9?,</s>,2,2,1.0
9?,</s>,<s>,2,2,1.0
lo,de,las,2,5,0.4
rapido,</s>,<s>,2,2,1.0
<s>,Listo,profesora,2,3,0.6666666666666666
Listo,profesora,</s>,2,2,1.0
<s>,Jijo,"mano,",2,3,0.6666666666666666
tilin,</s>,<s>,2,2,1.0
cambios,porfa?,</s>,2,2,1.0
pso?,</s>,<s>,2,2,1.0
</s>,<s>,"Profesora,",2,1592,0.001256281407035176
<s>,Aquí,les,1,2,0.5
Aquí,les,mando,1,1,1.0
les,mando,la,1,2,0.5
mando,la,"reu,",1,2,0.5
la,"reu,",tenemos,1,1,1.0
"reu,",tenemos,que,1,1,1.0
tenemos,que,hacer,1,1,1.0
que,hacer,sacar,1,3,0.3333333333333333
hacer,sacar,estimaciones,1,1,1.0
sacar,estimaciones,</s>,1,1,1.0
estimaciones,</s>,<s>,1,1,1.0
<s>,Ahorita,lea,1,20,0.05
Ahorita,lea,digo,1,1,1.0
lea,digo,que,1,1,1.0
digo,que,shiw,1,8,0.125
que,shiw,</s>,1,1,1.0
shiw,</s>,<s>,1,1,1.0
</s>,<s>,Dejaron,1,1592,0.000628140703517588
<s>,Dejaron,al,1,1,1.0
Dejaron,al,becario,1,1,1.0
al,becario,a,1,1,1.0
becario,a,estimar,1,1,1.0
a,estimar,</s>,1,1,1.0
estimar,</s>,<s>,1,1,1.0
<s>,"Simon,",nos,1,21,0.047619047619047616
"Simon,",nos,van,1,1,1.0
nos,van,a,1,1,1.0
van,a,ensartar,1,6,0.16666666666666666
a,ensartar,</s>,1,1,1.0
ensartar,</s>,<s>,1,1,1.0
</s>,<s>,Subanse,1,1592,0.000628140703517588
<s>,Subanse,</s>,1,1,1.0
Subanse,</s>,<s>,1,1,1.0
<s>,a,la,1,6,0.16666666666666666
la,reu,porfa,1,3,0.3333333333333333
reu,porfa,</s>,1,1,1.0
se,las,pusieron,1,2,0.5
las,pusieron,en,1,1,1.0
pusieron,en,su,1,1,1.0
en,su,calendario,1,3,0.3333333333333333
su,calendario,</s>,1,1,1.0
</s>,<s>,Camara,1,1592,0.000628140703517588
<s>,Camara,chavoooooos,1,1,1.0
Camara,chavoooooos,</s>,1,1,1.0
chavoooooos,</s>,<s>,1,1,1.0
</s>,<s>,Ayuda,1,1592,0.000628140703517588
<s>,Ayuda,</s>,1,1,1.0
Ayuda,</s>,<s>,1,1,1.0
<s>,"Noma,",que,1,2,0.5
"Noma,",que,decimos,1,1,1.0
que,decimos,Hugo,1,1,1.0
decimos,Hugo,</s>,1,1,1.0
Hugo,</s>,<s>,1,1,1.0
<s>,Es,un,1,27,0.037037037037037035
Es,un,crud,1,1,1.0
un,crud,no?,1,1,1.0
crud,no?,</s>,1,1,1.0
digo,que,como,1,8,0.125
que,como,2,1,2,0.5
como,2,meses,1,1,1.0
2,meses,no?,1,1,1.0
meses,no?,</s>,1,1,1.0
<s>,Mas,o,1,2,0.5
Mas,o,"menos,",1,1,1.0
o,"menos,",si,1,1,1.0
"menos,",si,lo,1,1,1.0
si,lo,"conozco,",1,6,0.16666666666666666
lo,"conozco,",pero,1,1,1.0
"conozco,",pero,muy,1,1,1.0
pero,muy,la,1,1,1.0
muy,la,parte,1,1,1.0
la,parte,visual,1,1,1.0
parte,visual,</s>,1,1,1.0
visual,</s>,<s>,1,1,1.0
<s>,Y,aparte,1,33,0.030303030303030304
Y,aparte,hablan,1,1,1.0
aparte,hablan,bien,1,1,1.0
hablan,bien,"tecnico,",1,1,1.0
bien,"tecnico,",ni,1,1,1.0
"tecnico,",ni,les,1,1,1.0
ni,les,entiendo,1,1,1.0
les,entiendo,</s>,1,1,1.0
entiendo,</s>,<s>,1,1,1.0
"Si,",hacer,un,1,2,0.5
hacer,un,"crudsito,",1,1,1.0
un,"crudsito,",pero,1,1,1.0
"crudsito,",pero,no,1,1,1.0
se,bien,de,1,2,0.5
bien,de,que,1,1,1.0
de,que,</s>,1,3,0.3333333333333333
<s>,Es,sobre,1,27,0.037037037037037035
Es,sobre,servicios,1,1,1.0
sobre,servicios,que,1,1,1.0
servicios,que,ya,1,1,1.0
que,ya,existen,1,9,0.1111111111111111
ya,existen,</s>,1,1,1.0
existen,</s>,<s>,1,1,1.0
que,revisar,ese,1,2,0.5
revisar,ese,"show,",1,1,1.0
ese,"show,",le,1,1,1.0
"show,",le,pido,1,1,1.0
le,pido,el,1,1,1.0
pido,el,doc,1,1,1.0
el,doc,al,1,3,0.3333333333333333
doc,al,final,1,1,1.0
al,final,para,1,2,0.5
final,para,revisarlo,1,1,1.0
para,revisarlo,de,1,1,1.0
revisarlo,de,manera,1,1,1.0
de,manera,"visual,",1,1,1.0
manera,"visual,",y,1,1,1.0
"visual,",y,ver,1,1,1.0
ver,que,hace,1,4,0.25
que,hace,el,1,1,1.0
hace,el,codigo,1,2,0.5
el,codigo,por,1,1,1.0
codigo,por,detras,1,1,1.0
por,detras,en,1,1,1.0
detras,en,esos,1,1,1.0
en,esos,modulos,1,1,1.0
esos,modulos,</s>,1,1,1.0
modulos,</s>,<s>,1,1,1.0
</s>,<s>,Di,1,1592,0.000628140703517588
<s>,Di,algo,1,1,1.0
Di,algo,bro,1,1,1.0
algo,bro,jaja,1,1,1.0
<s>,Tu,eres,1,2,0.5
Tu,eres,el,1,1,1.0
eres,el,grandote,1,1,1.0
el,grandote,jaja,1,1,1.0
grandote,jaja,</s>,1,1,1.0
</s>,<s>,Un,1,1592,0.000628140703517588
<s>,Un,mes,1,1,1.0
Un,mes,y,1,1,1.0
mes,y,medio,1,1,1.0
y,medio,bro?,1,1,1.0
medio,bro?,</s>,1,1,1.0
O,a,quien,1,2,0.5
a,quien,le,1,1,1.0
quien,le,preguntamos,1,1,1.0
le,preguntamos,o,1,1,1.0
preguntamos,o,que,1,1,1.0
o,que,show,1,2,0.5
que,show,</s>,1,1,1.0
A,ver,si,1,4,0.25
ver,si,contestan,1,5,0.2
si,contestan,en,1,1,1.0
contestan,en,el,1,1,1.0
Pues,ya,estimaron,1,2,0.5
ya,estimaron,por,1,1,1.0
estimaron,por,nosotros,1,1,1.0
por,nosotros,</s>,1,1,1.0
</s>,<s>,Tampoco,1,1592,0.000628140703517588
<s>,Tampoco,me,1,1,1.0
Tampoco,me,dan,1,1,1.0
me,dan,acceso,1,1,1.0
dan,acceso,</s>,1,1,1.0
acceso,</s>,<s>,1,1,1.0
A,ver,quien,1,4,0.25
ver,quien,se,1,1,1.0
quien,se,los,1,1,1.0
se,los,hace,1,4,0.25
los,hace,</s>,1,1,1.0
hace,</s>,<s>,1,1,1.0
<s>,Me,agregas,1,12,0.08333333333333333
Me,agregas,"bro,",1,1,1.0
agregas,"bro,",porfa?,1,1,1.0
<s>,"SImon,",no,1,2,0.5
"SImon,",no,crees,1,1,1.0
no,crees,que,1,1,1.0
crees,que,nos,1,1,1.0
que,nos,manden,1,7,0.14285714285714285
nos,manden,alv?,1,1,1.0
manden,alv?,</s>,1,1,1.0
alv?,</s>,<s>,1,1,1.0
</s>,<s>,Les,1,1592,0.000628140703517588
<s>,Les,damos,1,1,1.0
Les,damos,la,1,1,1.0
damos,la,"estimacion,",1,1,1.0
la,"estimacion,",y,1,1,1.0
"estimacion,",y,les,1,1,1.0
y,les,decimos,1,1,1.0
decimos,que,va,1,2,0.5
que,va,a,1,11,0.09090909090909091
va,a,variar,1,5,0.2
a,variar,una,1,1,1.0
variar,una,vez,1,1,1.0
vez,que,se,1,3,0.3333333333333333
que,se,termine,1,8,0.125
se,termine,la,1,1,1.0
termine,la,curva,1,1,1.0
la,curva,de,1,1,1.0
curva,de,aprendizaje,1,1,1.0
de,aprendizaje,</s>,1,1,1.0
aprendizaje,</s>,<s>,1,1,1.0
<s>,"Simon,",les,1,21,0.047619047619047616
"Simon,",les,decimos,1,1,1.0
decimos,que,probablemente,1,2,0.5
que,probablemente,se,1,1,1.0
probablemente,se,reduzca,1,1,1.0
se,reduzca,una,1,1,1.0
reduzca,una,vez,1,1,1.0
vez,que,comprendamos,1,3,0.3333333333333333
que,comprendamos,bien,1,1,1.0
comprendamos,bien,el,1,1,1.0
bien,el,proceso,1,2,0.5
Si,quieres,bro,1,7,0.14285714285714285
quieres,bro,</s>,1,1,1.0
<s>,Pus,diles,1,4,0.25
Pus,diles,si,1,1,1.0
diles,si,quieres,1,1,1.0
si,quieres,hablado,1,6,0.16666666666666666
quieres,hablado,jaja,1,1,1.0
hablado,jaja,</s>,1,1,1.0
<s>,Deja,que,1,6,0.16666666666666666
Deja,que,terminen,1,1,1.0
que,terminen,de,1,1,1.0
terminen,de,hablar,1,1,1.0
de,hablar,xd,1,1,1.0
hablar,xd,</s>,1,1,1.0
<s>,"Va,",me,1,14,0.07142857142857142
"Va,",me,parece,1,1,1.0
me,parece,bien,1,3,0.3333333333333333
parece,bien,bro,1,1,1.0
bien,bro,</s>,1,1,1.0
Para,el,otro,1,2,0.5
el,otro,el,1,2,0.5
otro,el,mismo,1,1,1.0
el,mismo,no?,1,2,0.5
mismo,no?,</s>,1,1,1.0
</s>,<s>,8,1,1592,0.000628140703517588
<s>,8,igual,1,1,1.0
8,igual,por,1,1,1.0
igual,por,cualquier,1,1,1.0
por,cualquier,cosa,1,1,1.0
cualquier,cosa,</s>,1,3,0.3333333333333333
<s>,Oye,"bro,",1,7,0.14285714285714285
Oye,"bro,",me,1,1,1.0
"bro,",me,tengo,1,1,1.0
tengo,que,mover,1,5,0.2
que,mover,porque,1,1,1.0
mover,porque,tengo,1,1,1.0
porque,tengo,la,1,3,0.3333333333333333
tengo,la,toma,1,1,1.0
la,toma,de,1,1,1.0
toma,de,fotografía,1,1,1.0
de,fotografía,de,1,1,1.0
fotografía,de,mi,1,1,1.0
de,mi,generación,1,5,0.2
mi,generación,de,1,1,1.0
generación,de,la,1,1,1.0
Cualquier,cosa,me,1,2,0.5
cosa,me,avisas,1,1,1.0
me,avisas,bro,1,4,0.25
avisas,bro,</s>,1,1,1.0
Si,"no,",me,1,2,0.5
"no,",me,subo,1,2,0.5
me,subo,a,1,1,1.0
subo,a,la,1,1,1.0
la,reu,igual,1,3,0.3333333333333333
reu,igual,</s>,1,1,1.0
<s>,"Simon,",aun,1,21,0.047619047619047616
"Simon,",aun,falta,1,1,1.0
aun,falta,para,1,1,1.0
falta,para,empezar,1,1,1.0
para,empezar,a,1,1,1.0
empezar,a,hacerlos,1,2,0.5
a,hacerlos,</s>,1,1,1.0
hacerlos,</s>,<s>,1,1,1.0
Ah,si,"claro,",1,2,0.5
si,"claro,",me,1,1,1.0
"claro,",me,parece,1,1,1.0
parece,que,estas,1,3,0.3333333333333333
que,estas,estimaciones,1,1,1.0
estas,estimaciones,todas,1,1,1.0
estimaciones,todas,son,1,1,1.0
todas,son,a,1,2,0.5
son,a,partir,1,1,1.0
a,partir,de,1,1,1.0
partir,de,que,1,1,1.0
de,que,podamos,1,3,0.3333333333333333
que,podamos,empezar,1,1,1.0
podamos,empezar,a,1,1,1.0
empezar,a,trabajar,1,2,0.5
a,trabajar,</s>,1,1,1.0
Que,onda,"bro,",1,6,0.16666666666666666
onda,"bro,",te,1,1,1.0
"bro,",te,vas,1,1,1.0
vas,a,subir,1,7,0.14285714285714285
a,subir,al,1,1,1.0
subir,al,meet,1,1,1.0
al,meet,de,1,3,0.3333333333333333
meet,de,nuevas,1,1,1.0
de,nuevas,"plataformas,",1,1,1.0
nuevas,"plataformas,",o,1,1,1.0
"plataformas,",o,andas,1,1,1.0
o,andas,muy,1,1,1.0
andas,muy,atorado,1,1,1.0
muy,atorado,en,1,1,1.0
atorado,en,bloqueo,1,1,1.0
en,bloqueo,de,1,1,1.0
bloqueo,de,abono?,1,1,1.0
de,abono?,</s>,1,1,1.0
abono?,</s>,<s>,1,1,1.0
Que,si,te,1,5,0.2
si,te,ocupan,1,2,0.5
te,ocupan,"bro,",1,1,1.0
ocupan,"bro,",porque,1,1,1.0
"bro,",porque,sales,1,1,1.0
porque,sales,como,1,1,1.0
sales,como,lider,1,1,1.0
como,lider,tecnico,1,1,1.0
lider,tecnico,de,1,1,1.0
tecnico,de,la,1,1,1.0
de,la,celula,1,13,0.07692307692307693
la,celula,</s>,1,1,1.0
Simon,bro,jaja,1,2,0.5
<s>,Gracias,bro,1,18,0.05555555555555555
Gracias,bro,</s>,1,1,1.0
<s>,Te,subes,1,7,0.14285714285714285
Te,subes,al,1,1,1.0
subes,al,meet,1,1,1.0
al,meet,"bro,",1,3,0.3333333333333333
meet,"bro,",porfa?,1,1,1.0
<s>,Le,pido,1,8,0.125
Le,pido,la,1,1,1.0
pido,la,reu,1,1,1.0
la,reu,a,1,3,0.3333333333333333
reu,a,Noel,1,1,1.0
a,Noel,pa,1,1,1.0
Noel,pa,hoy,1,1,1.0
pa,hoy,o,1,1,1.0
hoy,o,pal,1,2,0.5
o,pal,lunes,1,1,1.0
pal,lunes,chavos?,1,1,1.0
lunes,chavos?,</s>,1,1,1.0
que,"va,",a,1,2,0.5
"va,",a,Elihu,1,1,1.0
a,Elihu,ya,1,1,1.0
Elihu,ya,lo,1,1,1.0
ya,lo,agregue,1,3,0.3333333333333333
lo,agregue,en,1,1,1.0
agregue,en,el,1,1,1.0
en,el,"grupo,",1,24,0.041666666666666664
el,"grupo,",y,1,1,1.0
"grupo,",y,ahí,1,1,1.0
y,ahí,andan,1,2,0.5
ahí,andan,los,1,1,1.0
andan,los,requerimientos,1,1,1.0
los,requerimientos,</s>,1,2,0.5
<s>,Tons,pus,1,4,0.25
Tons,pus,ahora,1,1,1.0
pus,ahora,si,1,1,1.0
ahora,si,como,1,2,0.5
si,como,dicen,1,1,1.0
como,dicen,</s>,1,1,1.0
<s>,Lo,vemos,1,12,0.08333333333333333
Lo,vemos,el,1,1,1.0
vemos,el,lines,1,1,1.0
el,lines,</s>,1,1,1.0
lines,</s>,<s>,1,1,1.0
</s>,<s>,Lunes,1,1592,0.000628140703517588
<s>,Lunes,</s>,1,1,1.0
Lunes,</s>,<s>,1,1,1.0
</s>,<s>,Efectivamente,1,1592,0.000628140703517588
<s>,Efectivamente,jaja,1,1,1.0
Efectivamente,jaja,</s>,1,1,1.0
<s>,Se,suben,1,13,0.07692307692307693
Se,suben,al,1,1,1.0
suben,al,meet,1,1,1.0
al,meet,que,1,3,0.3333333333333333
meet,que,mande,1,1,1.0
que,mande,porfa?,1,1,1.0
mande,porfa?,</s>,1,1,1.0
<s>,Pa,acabar,1,4,0.25
Pa,acabar,rapido,1,1,1.0
acabar,rapido,e,1,1,1.0
rapido,e,irnos,1,1,1.0
e,irnos,</s>,1,1,1.0
irnos,</s>,<s>,1,1,1.0
</s>,<s>,Saben,1,1592,0.000628140703517588
<s>,Saben,que,1,1,1.0
Saben,que,repos,1,1,1.0
que,repos,modificar?,1,1,1.0
repos,modificar?,</s>,1,1,1.0
modificar?,</s>,<s>,1,1,1.0
<s>,O,les,1,28,0.03571428571428571
O,les,pregunto?,1,1,1.0
les,pregunto?,</s>,1,1,1.0
pregunto?,</s>,<s>,1,1,1.0
</s>,<s>,voy,1,1592,0.000628140703517588
<s>,voy,</s>,1,1,1.0
</s>,<s>,es-latam-ods-ms-main,1,1592,0.000628140703517588
<s>,es-latam-ods-ms-main,</s>,1,1,1.0
es-latam-ods-ms-main,</s>,<s>,1,1,1.0
"Si,",ahorita,se,1,6,0.16666666666666666
ahorita,se,los,1,1,1.0
se,los,paso,1,4,0.25
los,paso,</s>,1,1,1.0
<s>,A,veces,1,23,0.043478260869565216
A,veces,tarda,1,1,1.0
veces,tarda,en,1,1,1.0
tarda,en,reflejarse,1,1,1.0
en,reflejarse,en,1,1,1.0
reflejarse,en,el,1,1,1.0
el,drive,no?,1,2,0.5
drive,no?,</s>,1,1,1.0
<s>,Porque,aun,1,12,0.08333333333333333
Porque,aun,no,1,1,1.0
aun,no,me,1,1,1.0
no,me,sale,1,4,0.25
me,sale,</s>,1,1,1.0
<s>,"Simon,",en,1,21,0.047619047619047616
"Simon,",en,cuanto,1,1,1.0
en,cuanto,se,1,1,1.0
cuanto,se,genere,1,1,1.0
se,genere,lo,1,1,1.0
genere,lo,mando,1,1,1.0
lo,mando,jaja,1,1,1.0
mando,jaja,</s>,1,1,1.0
<s>,Me,recomendo,1,12,0.08333333333333333
Me,recomendo,Jhon,1,1,1.0
recomendo,Jhon,que,1,1,1.0
Jhon,que,hicieramos,1,1,1.0
que,hicieramos,un,1,1,1.0
hicieramos,un,checklist,1,1,1.0
un,checklist,como,1,1,1.0
checklist,como,</s>,1,1,1.0
como,</s>,<s>,1,1,1.0
<s>,este,</s>,1,2,0.5
<s>,Lo,hacemos,1,12,0.08333333333333333
Lo,hacemos,o,1,1,1.0
hacemos,o,nel?,1,1,1.0
o,nel?,</s>,1,1,1.0
nel?,</s>,<s>,1,1,1.0
<s>,Va,"jaja,",1,34,0.029411764705882353
Va,"jaja,",igual,1,1,1.0
"jaja,",igual,sería,1,2,0.5
igual,sería,pasar,1,1,1.0
sería,pasar,lo,1,1,1.0
pasar,lo,que,1,1,1.0
lo,que,nos,1,12,0.08333333333333333
que,nos,compartieron,1,7,0.14285714285714285
nos,compartieron,nomas,1,2,0.5
compartieron,nomas,</s>,1,1,1.0
<s>,Ahí,le,1,9,0.1111111111111111
Ahí,le,voy,1,1,1.0
le,voy,dando,1,1,1.0
<s>,El,video,1,16,0.0625
El,video,</s>,1,1,1.0
video,</s>,<s>,1,1,1.0
Oigan,"chavos,",es,1,2,0.5
"chavos,",es,un,1,1,1.0
es,un,chingo,1,2,0.5
chingo,de,"Pinpad,",1,2,0.5
de,"Pinpad,",a,1,1,1.0
"Pinpad,",a,poco,1,1,1.0
a,poco,todo,1,1,1.0
poco,todo,nos,1,1,1.0
todo,nos,toca,1,1,1.0
nos,toca,a,1,2,0.5
toca,a,nosotros?,1,1,1.0
a,nosotros?,</s>,1,1,1.0
nosotros?,</s>,<s>,1,1,1.0
<s>,Ahorita,llevo,1,20,0.05
Ahorita,llevo,esto,1,1,1.0
llevo,esto,del,1,2,0.5
esto,del,excel,1,1,1.0
del,excel,de,1,1,1.0
excel,de,la,1,1,1.0
de,la,lista,1,13,0.07692307692307693
la,lista,de,1,1,1.0
lista,de,requerimientos,1,1,1.0
de,requerimientos,</s>,1,1,1.0
<s>,Mas,al,1,2,0.5
Mas,al,rato,1,1,1.0
rato,voy,agregando,1,4,0.25
voy,agregando,los,1,1,1.0
agregando,los,esatus,1,1,1.0
los,esatus,y,1,1,1.0
esatus,y,comentarios,1,1,1.0
y,comentarios,</s>,1,1,1.0
comentarios,</s>,<s>,1,1,1.0
<s>,Ahi,si,1,3,0.3333333333333333
Ahi,si,le,1,1,1.0
si,le,ven,1,5,0.2
le,ven,"algo,",1,1,1.0
ven,"algo,",o,1,1,1.0
"algo,",o,faltan,1,1,1.0
o,faltan,mas,1,1,1.0
faltan,mas,cosas,1,1,1.0
mas,cosas,pus,1,1,1.0
cosas,pus,igual,1,1,1.0
pus,igual,las,1,1,1.0
igual,las,van,1,1,1.0
las,van,agregando,1,1,1.0
van,agregando,</s>,1,1,1.0
agregando,</s>,<s>,1,1,1.0
</s>,<s>,Provecho,1,1592,0.000628140703517588
<s>,Provecho,banda,1,1,1.0
Provecho,banda,</s>,1,1,1.0
banda,</s>,<s>,1,1,1.0
<s>,Que,bueno,1,44,0.022727272727272728
Que,bueno,que,1,1,1.0
bueno,que,lo,1,3,0.3333333333333333
que,lo,agarro,1,6,0.16666666666666666
lo,agarro,Noel,1,1,1.0
agarro,Noel,jaja,1,1,1.0
Noel,jaja,</s>,1,1,1.0
Creo,que,los,1,5,0.2
que,los,primeros,1,3,0.3333333333333333
los,primeros,"requerimientos,",1,1,1.0
primeros,"requerimientos,",pero,1,1,1.0
"requerimientos,",pero,no,1,1,1.0
pero,no,me,1,6,0.16666666666666666
no,me,acuerdo,1,4,0.25
me,acuerdo,bien,1,3,0.3333333333333333
acuerdo,bien,</s>,1,1,1.0
<s>,"Simon,",creo,1,21,0.047619047619047616
"Simon,",creo,que,1,1,1.0
que,si,es,1,14,0.07142857142857142
si,es,tu,1,4,0.25
es,tu,internet,1,3,0.3333333333333333
tu,internet,bro,1,1,1.0
internet,bro,</s>,1,1,1.0
</s>,<s>,"Oigan,",1,1592,0.000628140703517588
<s>,"Oigan,",pero,1,1,1.0
"Oigan,",pero,no,1,1,1.0
pero,no,todo,1,6,0.16666666666666666
no,todo,era,1,1,1.0
todo,era,de,1,1,1.0
era,de,nosotros,1,1,1.0
de,nosotros,o,1,1,1.0
nosotros,o,si?,1,3,0.3333333333333333
<s>,"Simon,",me,1,21,0.047619047619047616
